0001.hk,0002.hk,0003.hk,0004.hk,0005.hk,0006.hk,0011.hk,0012.hk,0016.hk,0017.hk,0019.hk,0023.hk,0027.hk,0066.hk,0083.hk,0101.hk,0135.hk,0144.hk,0151.hk,0267.hk,0293.hk,0386.hk,0388.hk,0494.hk,0688.hk,0700.hk,0762.hk,0823.hk,0836.hk,0857.hk,0883.hk,0939.hk,0941.hk,0992.hk,1038.hk,1044.hk,1088.hk,1109.hk,1113.hk,1299.hk,1398.hk,1880.hk,1928.hk,2018.hk,2318.hk,2319.hk,2388.hk,2628.hk,3328.hk,3988.hk
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.01337619,0.004612238,0.001364208,0.00426979,-0.005996754,0.015422672,0.006293266,0,0.003723239,0.005555556,0.000640738,-0.003007519,-0.0269179,0.006328951,0.010852576,0.01768394,-0.014443363,0.004791306,-0.030461428,-0.012124967,-0.003795066,-0.009661836,-0.001060349,-0.01183432,0.010893479,0.010762853,-0.002169197,0,-0.011948746,-0.014469453,-0.009164757,0,0.009113907,-0.01369863,-0.004004135,-0.001568627,-0.006077519,0.013447433,-0.001988072,-0.007235587,-0.00209205,0.018907563,-0.021754472,-0.026248148,-0.012468828,-0.017832647,-0.009612869,-0.004641785,0,-0.005649718
-0.00216914,-0.005256434,-0.00953714,-0.008503273,-0.001512013,-0.011881269,-0.005628518,-0.003484735,-0.005564142,-0.013259669,-0.008209003,0.004524887,-0.01659751,-0.003758149,-0.01380373,-0.008161761,-0.004939898,-0.007177269,-0.001859082,-0.008779789,-0.005714286,0.006504065,-0.006363485,-0.011976048,-0.008620784,-0.006776246,0.001086957,-0.004703669,0,-0.006525285,-0.008198444,-0.005172414,-0.009592491,-0.005952381,0.015257114,0.00785546,0.003681288,-0.015314418,-0.000996016,-0.014597769,-0.008385744,-0.010309278,-0.00592811,0.014121502,-0.003787879,0.026536313,-0.001617696,-0.011635028,-0.005217391,-0.002840909
-0.002717402,0.001979907,0.006878037,0.00343055,-0.006784076,0.005344058,0.001886792,-0.002330485,0.007460367,0.006718925,-0.005733175,-0.013513514,0,0.002514884,-0.004665123,0.004087917,-0.003309614,-0.002376708,-0.016762898,0.001807664,0.003831418,-0.003231018,-0.004807225,0.006060606,-0.004347653,-0.00097436,0,0,-0.008990373,-0.008210181,0.007206443,-0.001733102,-0.009685398,-0.001996008,0.012642205,-0.013250195,-0.015790128,0.006231691,0,-0.00319434,-0.006342495,0.020833333,0.008960969,-0.001897679,-0.005069708,0.014965986,-0.012962534,0.00943666,-0.006993007,-0.002849003
-0.001089945,0.013177746,0.004098216,-0.011965875,0.00835506,0.000671306,0.010671689,0,0.00185128,0.011123471,-0.001285714,0,-0.004219409,0.007525726,-0.001562592,-0.0020092,0.001660302,0.004814374,0.009471491,0.003518585,-0.001908397,0.001620746,0.00429373,0.006024096,0,0.011707151,0,0.003780718,0.013648041,0.004966887,-0.004103535,0.006944444,0.021287522,0.008,-0.000785282,0.007109005,-0.003663466,-0.001058649,0.000997009,0.008495354,0.008510638,0.016326531,-0.003346155,0.010778243,0.045859873,0.00536193,0.018057556,0.074740321,0.008802817,0.011428571
-0.000545511,0.011688586,0.008162978,0.001730113,-0.002252899,0.007297271,0,0.010515267,0.002771789,0.01540154,0.008985579,-0.00304414,-0.018361582,0.002489837,0.003130076,0.008211921,-0.004806895,0.002420351,0.009382623,0.001708172,0.028680688,-0.01618123,-0.002672108,0.002994012,0,-0.009643147,0.026058632,0.00094162,0.003009663,-0.003294893,-0.005176968,0,-0.004513873,-0.003968254,0,0.003137255,-0.011157601,0,0.005976096,-0.002089953,0.004219409,0.02811245,-0.019861939,0.034506425,0.001218027,-0.017333333,-0.012899829,0.021745816,-0.005235602,0.002824859
-0.002729269,0.001927761,0.009447048,0.00345425,0.004531127,0.008576399,-0.00621118,0.010403481,-0.000921376,0.005417118,0.010155686,0.018320611,-0.017266187,-0.001241827,0.004679676,0.006148187,0.047801466,0.002365231,0.007250418,0.022886376,0.031598513,0.003289474,0.047133455,0.002985075,0.052401428,-0.00681632,0.007407407,0.020696143,0.010502211,-0.001652893,-0.012425658,0.00862069,0.001136455,0.025896414,-0.003111517,0.00938233,-0.003718425,0.069626961,0.005742574,0.007372898,0.012605042,-0.009765625,-0.015558472,0.009091356,0,0.002713704,0.034304574,0,0.019298246,0.022535211
-0.001642132,0.001287035,-0.004010554,-0.000860678,-0.004510688,-0.011764706,-0.003125,-0.001142739,0.004620444,-0.003232759,-0.002513396,-0.005997001,0.020497804,-0.003730112,0.020186754,-0.017287303,0.023525672,0.023891456,0.005537099,-0.005176801,-0.007207207,0,0,0,0.016597696,0.000980583,-0.005252101,-0.007373272,0.001484723,-0.006622517,0.001075384,0.011965812,-0.002258863,0.001941748,-0.01568659,-0.006196747,-0.012548263,0.048152185,0.001968892,-0.011519369,0.010373444,0.053254438,0.001560925,0.003007208,0.010948905,0.00947226,-0.020531829,0.006363402,0.010327022,0.024793388
0.003289554,-0.005764736,0.001342234,-0.012058459,0.012835667,0.012572956,0.010658307,0.001144047,-0.005517177,0,0.003785989,0.015082956,0.018651363,0.00624013,-0.021309473,0.005155187,0.009318217,0.027943153,-0.007342144,0.015611219,0.016333938,0.008196721,0.001535201,0.017857143,-0.014285768,-0.00783551,0.002111932,0.00371402,0.010377653,0.02,0.009453217,-0.001689189,-0.007366546,0.007751938,0.007175548,0.001558846,0.026653633,-0.013753663,0.012379642,0.001073077,-0.002053388,-0.031835206,0.009480827,-0.009589357,0.001203369,0.044235925,0,0.002136204,0.010221465,0.005376344
0.002185734,0,-0.008043291,0,-0.002244333,0.003918981,0.00248139,0,-0.002769231,-0.002162162,0.002510226,0.002971768,-0.002816901,0,-0.009331031,0.006186221,0.006154793,0.011349837,0.001849112,0.008423795,-0.003571429,0.006504065,0.014812368,-0.023391813,0,0.004935807,0.003161222,-0.011100833,0.020464901,0.008169935,0.006172183,0.00676819,0.011415472,0.003846154,0.000778981,0.014785992,0.001269519,-0.006996693,-0.004658385,0.007396291,0.016460905,0.015473888,-0.012511659,0.030247693,0.014423077,-0.005134788,0.004837436,0.031633697,0.010118044,0.016042781
0.015812541,0.005798161,0.006757206,0.006974575,0.001499588,-0.080072439,0.00990099,0.001145081,0.004628201,0.006500542,0.006889013,0.004444444,0.06920904,0,-0.003139904,0,-0.001529286,-0.006742715,0.009228498,-0.016792973,0,-0.012924071,-0.004531422,0.023952096,0,-0.003929054,-0.013655462,-0.002806361,0.01294082,-0.004862237,-0.015441565,0.003361345,-0.008459249,-0.003831418,0.007913471,-0.01993865,0.002472423,0.007045992,0.003900156,-0.006299213,0.004048583,-0.001904762,0.049117321,0.01233628,-0.002369668,-0.021935484,0.004814148,0,0.003338898,0.005263158
-0.000536837,-0.000649182,0.001342234,0.013852889,0.010451449,-0.003543514,0.005514706,0.003428975,0.005537562,0.006458558,0.00063117,0.022123894,-0.00660502,0.006226745,0.001574897,0.004098791,0.009036606,0.004510159,0.014630578,0.020583341,-0.010752688,-0.004909984,0.021232681,0.020467836,0.006211143,0.018737367,0.003194888,-0.005628518,0.008442286,-0.006514658,-0.001074229,0.050251256,-0.004560095,0.005769231,0.003909581,0.008607199,0.030797445,0.006948771,0.003690754,0.005289759,0.028225806,-0.019083969,-0.006022974,0.024935956,0.005938242,-0.009234828,0.004791083,0.002066286,0.02828619,0.039267016
-0.003222311,-0.007041705,-0.008043291,0.018787461,0.008861491,-0.007097596,0.001218769,-0.002279726,-0.00733967,0.001069519,-0.003116012,-0.004329004,-0.007978723,-0.012351269,-0.006288889,0.00204103,-0.001517911,-0.015691539,0.007209805,0.001630621,0.001811594,-0.013157895,0.00198107,0.008595989,-0.004115062,0.02613771,-0.007430998,0.000943396,0.012668543,-0.01147541,-0.001075384,0.028708134,0.004001113,-0.066921606,-0.013269656,-0.033359193,-0.003558282,-0.01618123,-0.0150958,-0.003152894,0.005882353,-0.015564202,0.00149925,-0.011316212,-0.002361275,-0.001331558,0.004768238,-0.008165622,0.01618123,0.01511335
0.005387953,-0.005155179,0.009459814,-0.002514768,0,-0.001429666,-0.004869142,0.004567533,-0.001846154,-0.00534188,0.002493008,-0.04057971,-0.012064343,0.011257705,-0.001582372,0.010132136,0.001520219,-0.015988714,-0.019685039,-0.033501842,0.007233273,0.008333333,-0.010869348,-0.011363636,-0.02479366,0.00094358,0.004278075,0,-0.009730046,0.001658375,-0.009473571,-0.015503876,-0.014219542,-0.036885246,0.007909696,0.054574639,-0.014407093,-0.014125387,0.002947534,0.033744363,-0.013645224,-0.001976285,-0.019710579,-0.001148052,-0.003550296,0.005333333,-0.006327479,0,-0.02388535,-0.019851117
-0.005359078,0.003879843,0.002677282,0.006722725,0.010252493,-0.010036752,-0.002446483,0,0.003699137,0.006444683,-0.001237093,-0.009063444,-0.006784261,0.011107193,-0.00158488,-0.011064578,0.016545234,0.009271207,-0.021723257,0,0.003590664,0.014876033,0.002998319,-0.014367816,0.002118776,0.008482325,-0.004259851,-0.002827521,0.007018322,0.011589404,0.005325508,0,0.006351066,0.012765957,-0.003142272,0.01826484,-0.002436282,0.004759568,0.001763323,0.002046639,0.009881423,0.00990099,-0.006203869,0.008602875,0,0.030503979,0.004775828,-0.002079002,0.022838499,0.015189873
0.003232728,0.005174966,0,0.006677832,-0.050000727,0.007246053,0.001226242,0.013635645,0.029493336,0.008537887,0.003109201,0.00304878,-0.021857923,-0.001220575,0.004762187,0.001045642,0.002986412,-0.011506227,-0.011196119,-0.003546099,0.012522361,0.004885993,-0.008968068,0.017492711,-0.002114296,-0.014018613,-0.005347594,0.008506616,-0.009757171,0.004909984,-0.002054054,-0.007874016,-0.002305489,-0.012605042,-0.002360092,-0.012705531,0.004884464,-0.004737022,0.008605515,-0.001031545,-0.007827789,0.08627451,-0.010884528,0.001128058,0.003562945,-0.007722008,-0.004753128,0.00825,0,-0.014962594
0.001611155,0,0.001335066,0.039800865,-0.001530456,0.005743298,0.003674219,0.011210562,0.01164378,0.034920635,-0.000617393,0.003039514,0.009776536,0.008579409,0.025276358,0.000992323,0.013249963,0.013939452,0.007548594,0,-0.001766784,0.008103728,0.005027346,0.022922636,0.03601703,0.018957238,0.002150538,0.002811621,0.015483775,0.011400651,0.000974976,0.023809524,0.0057537,0,0.011050619,0.019682059,0.002430361,0.050147203,0.01144076,-0.001011958,0.021696252,-0.009025271,0.001553549,0,0.007100592,-0.002594034,0.006367771,0.006157534,0.019138756,0.017721519
-0.008042819,0.00513529,-0.007999719,0.004784715,-0.018240343,-0.006431673,-0.012202563,0.003326337,0.00884679,0.032719836,0.005597791,0,0.019363762,0.003635015,0.016948599,0.012156945,-0.008668822,-0.002267681,-0.048698258,-0.001690391,0.008849558,-0.004823151,0.002000879,-0.005602241,-0.004089817,-0.000929948,0.001072961,-0.004672897,-0.015247684,-0.01610306,-0.004220779,0.001550388,-0.012578762,-0.010638298,-0.003894356,-0.003711952,-0.001243317,-0.009111298,0.000958589,0.001012983,0.001930502,-0.009107468,0.014154144,-0.01361342,0,0.00130039,-0.00316374,-0.008132419,-0.010954617,0.004975124
0.021621597,-0.004473664,0.006720192,-0.018253985,-0.007806401,0.002873733,-0.011735639,-0.001105857,0.003507684,0.007920792,0.001228671,-0.003030303,0.004070556,0,0.013636412,-0.005000258,-0.010374981,-0.018419433,-0.013782241,-0.008733624,0.001754386,-0.01453958,-0.011976259,-0.005633803,-0.010267158,-0.016760238,0.028938907,0.014084507,0.002815232,0,-0.005216824,-0.007739938,0.001739274,0.019354839,0.004697933,-0.016393443,-0.012137433,-0.018343,0.001915342,-0.00611305,-0.009633911,0,-0.003090845,-0.047185537,-0.009400705,-0.016883117,-0.014282013,-0.002070479,-0.011075949,-0.017326733
0.019047652,0.004493767,0.001335066,0,-0.008654603,0.001432749,-0.00375,0.001107081,0.002621567,0.003929273,0.004320114,-0.004559271,0.002702703,0.001207283,0.002989715,-0.008030256,0.008986072,0.018765075,0.001996406,-0.014114897,-0.007005254,-0.006557377,-0.013131973,-0.008498584,-0.002074818,-0.004734823,-0.007291667,0.00462963,-0.016770095,-0.014729951,-0.013875232,-0.007800312,0.000574841,-0.008438819,0.0038913,0.01969697,0,-0.007013162,-0.002867521,0.027698701,-0.011673152,-0.001838235,-0.003132391,0.016307606,-0.008303677,0.019815059,-0.001609883,-0.012324163,-0.008,-0.010075567
-0.004153682,0.009595685,-0.003999859,-0.004850471,-0.007936508,-0.002861399,-0.001254705,-0.003315309,-0.010458851,-0.005870841,-0.019051419,-0.019847328,0.002695418,-0.008440791,0.007452008,-0.005118295,-0.007421701,-0.004593021,-0.005977286,-0.005380266,0.005291005,-0.00660066,-0.013818712,-0.011428571,-0.006236971,-0.015223228,-0.009443861,-0.012903226,0.001427605,-0.018272425,-0.007533791,0.004716981,-0.010974323,-0.008510638,-0.006205136,-0.014858841,-0.002457312,-0.002370356,-0.009394172,-0.020967285,0.001968504,-0.014732965,0.010933692,-0.028516744,-0.009569378,-0.009067358,-0.009674872,-0.016637257,-0.001612903,0
0.004171007,0.009504483,0.002677282,0.020308719,0.0064,0.000724798,0.011306533,0.008869476,0.018505338,0.003937008,0.00500788,0.023364486,0.055107527,0.020698384,0.004437385,0,-0.00882309,0,-0.013830427,0.001833685,-0.005263158,-0.008305648,0.00415336,-0.011560694,-0.008367869,-0.000966372,-0.001059322,0.000933707,0.017031813,-0.013536379,-0.009823621,-0.007824726,0.000580885,0.002145923,0.002343462,-0.003016591,-0.008590197,-0.014110459,0.006580221,0.005101093,-0.009823183,-0.005607477,0.038567668,0.011003036,-0.002415459,0.006535948,0.013025852,-0.00209348,-0.006462036,-0.007633588
-0.001038553,0.000623426,0.013351342,-0.006369298,0.010333863,-0.007893103,0,0.003297094,-0.011250874,-0.003921569,0.006234982,-0.01826484,-0.002547771,-0.007148589,0.016200515,0.009186834,0.046318648,-0.004614214,0.005894309,-0.005399469,0.007054674,0.001675042,-0.007750116,-0.005847953,-0.00421967,-0.001934128,-0.005302227,-0.01119403,0.001401697,0.005145798,0.008793687,-0.012618297,-0.003495136,-0.002141328,0.000768652,0.00075643,0,-0.002409994,-0.01595847,0,-0.005952381,-0.005639098,-0.008917392,0.002426679,-0.001210654,-0.012987013,0,0.002097872,-0.001626016,-0.01025641
